poster_path,title,release_date,overview,popularity,original_title,backdrop_path,vote_count,video,adult,vote_average,original_language,id,genre_ids,year,imdb_id,imdb_title,runtime,director,aspect_ratio
/wst6NYHofDFB2zgNYAAUElgka10.jpg,Junkhearts,11/4/2011,"Frank is an ex-soldier, haunted by a violent past. He lives alone, drowning his nightmares with alcohol. Christine - smart and successful... on the surface, tackles life as a single working mother by immersing herself in drugs, parties and sex. Lynette, a young rough sleeper watches Christine stumble out of a club whilst she sits in the cold waiting for loose change to fall on her lap; her luck seems to change when she meets Frank who despite his misgivings, offers her a place to stay.",1.108941,Junkhearts,/2lXi4tsVtZkDPhAvubsCJcs4QVo.jpg,7,FALSE,FALSE,4.6,en,85529,[18],2011,1665746,Junkhearts,99,Tinge Krishnan,
/e9zbYLLXxgSG0bz7s6hiUZlkRTJ.jpg,All I Can,1/1/2011,"The time has come for a ski film that stands for something. Join us as we unite spectacular cinematography with creative cinematic language to fuse our passion for skiing with our potential to help the environment. In bringing the planet to life and drawing parallels between our daily existence, we find common ground between the global situation and the real individual. Epic natural cinematography, ground breaking skiing from Chile to Greenland, and an environmental engagement that creates an accessible identification point for the viewer, leaving them with an inspiring new perspective.",1.00369,All I Can,/nEtLvVkNJb5c3xMlZ0xhvZ56pxj.jpg,5,FALSE,FALSE,6.5,en,80590,[99],2011,2009415,All I Can Say: The Musical,16,John Mingione,
/zi0wEs3snNlCOX0WrXoccBcRHxN.jpg,Around June,9/30/2011,"A love story set in the shadow of the shipyards of San Francisco. A young woman living with her much adored uncle Henry and domineering, abusive father, meets a penniless illegal immigrant, whose love gives her the insight and courage to finally break free and live her own life.",1.005399,Around June,/zxYg0KHearHpCMq48lNIIWcD7t7.jpg,1,FALSE,FALSE,4,en,69325,"[16, 18, 14, 10749]",2011,2245305,All-around Junior Male,8,Lindsay McIntyre,
/fGwMw1yLqyLbankEZv9hlia0FPy.jpg,A Heartbeat Away,3/11/2011,A young aspiring rock guitarist is forced to become the musical director of the local marching band when his father is hit by a bus just four weeks before a major competition.,1.133184,A Heartbeat Away,/hVzgzUnhMAfBrMK69QR42amNmL.jpg,3,FALSE,FALSE,3.7,en,74415,[35],2011,1612793,A Heartbeat Away,91,Gale Edwards,
/n97V1WcpoJ8gBA0pM48Om05o2fN.jpg,"Crazy, Stupid, Love.",7/29/2011,"Cal Weaver is living the American dream. He has a good job, a beautiful house, great children and a beautiful wife, named Emily. Cal's seemingly perfect life unravels, however, when he learns that Emily has been unfaithful and wants a divorce. Over 40 and suddenly single, Cal is adrift in the fickle world of dating. Enter, Jacob Palmer, a self-styled player who takes Cal under his wing and teaches him how to be a hit with the ladies.",3.087526,"Crazy, Stupid, Love.",/6ECnUXleS9G2O02f1b5tvZiVn3D.jpg,1940,FALSE,FALSE,7,en,50646,"[35, 18, 10749]",2011,1570728,"Crazy, Stupid, Love.",118,Glenn Ficarra,
/aPkepotVZjUFn4A1M32HoePqhVv.jpg,All Superheroes Must Die,10/26/2011,"Masked vigilantes Charge (Jason Trost), Cutthroat (Lucas Till), The Wall (Lee Valmassy), and Shadow (Sophie Merkley) are rendered powerless by their archenemy (James Remar) and are forced to complete a series of deadly tasks in order to save the lives of more than 100 innocent civilians. Should they fail or refuse to cooperate, the entire town will be destroyed. ~ Jason Buchanan, Rovi",1.253178,All Superheroes Must Die,/vNYuNBhULmwuTRG3NACp0gF1J4h.jpg,13,FALSE,FALSE,4.2,en,86304,"[878, 53]",2011,1836212,All Superheroes Must Die,78,Jason Trost,2.35 : 1
/5J7d5YNbOvTxYnIRYiJBOmmpYAf.jpg,The Art of Getting By,6/17/2011,"George, a lonely and fatalistic teen who's made it all the way to his senior year without ever having done a real day of work, is befriended by Sally, a popular but complicated girl who recognizes in him a kindred spirit.",1.723108,The Art of Getting By,/hJxUb5YljPWhoJPoQyctlMxxNS4.jpg,322,FALSE,FALSE,6.4,en,64678,"[18, 10749]",2011,1645080,The Art of Getting By,83,Gavin Wiesen,2.35 : 1
/bsDks3SftRlkZdHvcB16PX1theq.jpg,Young Adult,12/16/2011,"A divorced writer from the Midwest returns to her hometown to reconnect with an old flame, who's now married with a family.",2.221751,Young Adult,/exAFMvwgze8wYSDcLJsyQLbvZ7y.jpg,296,FALSE,FALSE,5.5,en,57157,"[35, 18, 10749]",2011,1625346,Young Adult,94,Jason Reitman,1.85 : 1
/oHgyewmazS5MwXakGLCIISHrWbp.jpg,The Sinking of the Laconia,1/6/2011,"Two-part drama based on the true story of the Allied ship Laconia, sunk in WWII by a German U-Boat, which then surfaced against orders to rescue the civilian crew",1.312516,The Sinking of the Laconia,/1kIYevOkbtWGB484fmtIJ0hj0FT.jpg,3,FALSE,FALSE,4.5,en,53774,"[18, 36, 10752]",2011,1825170,The Sinking of the Laconia: Survivors' Stories,30,George Pagliero,
/nG1WdvRSc9JRT8OyraGBUgocOMN.jpg,Jacob,9/30/2011,"Lonely and disturbed Jacob Kell loved his little sister more than anything on earth. When tragedy strikes, Jacob retaliates the only way he knows how - and anyone who crosses his path will know there is no limit to his brutal vengeance.",1.045975,Jacob,/dWxkseQ8fN8cQVavpfkcEJSVPNW.jpg,4,FALSE,FALSE,3.6,en,166161,[27],2011,1801063,Jacob (I),92,Larry Wade Carrell,2.35 : 1
/qtdAqRZvqe8jhdZRzIvclPdjzYF.jpg,Blood & Love,1/5/2011,"Blood &amp; Love tells the story of an assassin, who, before he can identify and eliminate his target, meets and finds himself falling in love with a beautiful young woman. When the hired gun discovers that his new love interest is the intended prey, he struggles with finishing the job. Assassin and target are then both marked for death by bad guy Havoc, hired by the client to out-kill the killer",1.006942,Blood & Love,,2,FALSE,FALSE,4,en,57462,[10749],2011,0,,,,
,Claustrophobia,2/1/2011,"A young deaf man gets trapped in his house when he becomes entangled in a nasty real estate dispute with his murderous next-door neighbor. As he struggles to overcome his fears, open captions take the audience inside our deaf hero's head.",1.022446,Claustrophobia,,1,FALSE,FALSE,6,en,278496,[53],2011,1327176,Claustrophobia (I),75,Harlan Schneider,
/j5IUbHpB8R3hlRwgwO7hC5uMdaO.jpg,Kamen Rider OOO Wonderful: The Shogun and the 21 Core Medals,8/6/2011,"Leading an expedition in Thuringia, Germany, Kousei Kougami was unearthing the resting place of one of the First OOO's alchemist to obtain legendary Lost Medals. The Shogun and the 21 Core Medals features a trip to the past where the cast of Kamen Rider OOO meets up with Tokugawa Yoshimune (portrayed by Ken Matsudaira) to battle the powerful alchemist Gara (portrayed by Miki Sakai) while learning the origins of the Core Medals. The film also introduced Kamen Rider OOO's Burakawani Combo",1.022061,?_??????? ???????????_?????_?????_??????WONDERFUL?????????????_??_??????_????????????,/pRP2TF7VENo3RBL1C7kdd8Xph5t.jpg,3,FALSE,FALSE,3,en,137261,"[28, 12, 36, 878]",2011,0,,,,
,"5,000 Feet is the Best",1/3/2011,"5000 Feet is the Best is a film based on two conversations that artist Omer Fast conducted in the fall of 2010 with a former Predator Drone aerial vehicle operator-turned Las Vegas casino security guard. The interviews are the seedbed from which Fast has pulled themes of remote warfare and the psychological effects of it on the Drone pilot, suggesting the implications of these things on current culture at large. Fast???s film sutures together reality and fiction and deflects any pat or partisan readings.",1.040446,"5,000 Feet is the Best",,0,FALSE,FALSE,0,en,261407,[10752],2011,2049381,"5,000 Feet is the Best",30,Omer Fast,
/6TUmVvnUZDgeQKCssAcf4R9g4hB.jpg,Forks Over Knives Presents: The Engine 2 Kitchen Rescue,12/19/2011,"Join Rip Esselstyn, former Texas firefighter and bestselling author, as he teaches the White and Wali families the basics of a whole-food, plant-based diet.",1.004878,Forks Over Knives Presents: The Engine 2 Kitchen Rescue,/z0gxCMgr8802z5n17oaXS4wAVwr.jpg,0,FALSE,FALSE,0,en,190148,[99],2011,2234536,Forks Over Knives Presents: The Engine 2 Kitchen Rescue,53,John Corry,
/2pg6dHikWmQcU82QkdJqhV6IBQ1.jpg,Below Zero,10/22/2011,"When Jack (Edward Furlong) is in danger of missing a deadline, his manager orders him to take whatever measures are needed to complete his screenplay. Jack locks himself in a slaughterhouse freezer but discovers that his inner demons are keeping him company. Despite the cold, Jack's imagination is red-hot as he concocts the story of Frank (Furlong), a tow truck driver who's locked in a fridge with the dying victim of a serial killer.",1.075533,Below Zero,/9qaYvMxU2xSZaBC3x1N4YgAg7Tc.jpg,11,FALSE,FALSE,4.3,en,107315,"[53, 27]",2011,1641388,Below Zero,99,Justin Thomas Ostensen,
/5I95zOsQNfJD0nPxTJhfYU7Cgmp.jpg,3 Musketeers,10/25/2011,"Alexandra D'Artagnan, junior member of NSA uncovers a conspiracy that the goal is to assassinate the American president. Alexandra has secured the support of three famous and notorious international spies in order to stop the assassination.",1.088391,3 Musketeers,/1sooQmWWxONsbsmiJ3f6z9DRgPS.jpg,4,FALSE,FALSE,5.6,en,77485,"[28, 12, 53]",2011,1977681,3 Musketeers,87,Cole S. McKay,1.78 : 1
,Judgment Day,11/30/2011,"What the movie has in store for you, wait and watch this space for more updates.",1.008405,Judgment Day,,0,FALSE,FALSE,0,en,278209,[53],2011,0,,,,
/yRdIyCpe5EYyFQArkXF8PV8TEa8.jpg,Exit Humanity,10/16/2011,"A decade after the American Civil War, Edward Young returns home from a hunting trip to find a horrific reanimation of his wife and that their son Adam has disappeared. He must battle his way through an unexplainable outbreak of the walking dead.",1.067244,Exit Humanity,/6dtu4Mqj42uMyX9Raa1WBXB0dM5.jpg,21,FALSE,FALSE,5.5,en,86305,"[18, 27]",2011,1781812,Exit Humanity,114,John Geddes,2.35 : 1
/aC1KuZnVVvMUA4lFGPtcuTY3Gj6.jpg,One Life,7/19/2011,"One Life captures unprecedented and beautiful sequences of animal behaviour guaranteed to bring you closer to nature than ever before, as well as a second disc packed full of never before seen extras including an exclusive making of featurette narrated by Daniel Craig.",1.680135,One Life,/cvLzLj7h1vwPhEQa2lS5I9YrVo5.jpg,20,FALSE,FALSE,7.1,en,75720,"[10751, 99]",2011,1762300,One Life (I),85,Michael Gunton,1.85 : 1
/cG2rMIFwqXHa1RtPBC2w4Y6sLQc.jpg,Pariah,12/27/2011,"A Brooklyn teenager juggles conflicting identities and risks friendship, heartbreak, and family in a desperate search for sexual expression.",1.536766,Pariah,/k6l6i5Fa6XWIbwL1rtjxaSTPEMS.jpg,30,FALSE,FALSE,7,en,73939,[18],2011,1233334,Pariah (I),86,Dee Rees,1.85 : 1
/r2X7kQM8GEJ4nxeCZOLSn59rhFH.jpg,Decisions,5/13/2011,When a group of friends decide to pull a bank heist to get out from underneath their money troubles. They quickly discover that things can unravel in a hurry! A compromised LAPD Detective (Corey Haim) on the take with a crime syndicate figure want the money back and will go to any lengths to get it! Things go wrong quickly as bullets start to fly and the group finds that one thing affects another and discover that the voice of reason is not always what it appears to be.,1.010253,Decisions,,2,FALSE,FALSE,3,en,70576,"[18, 28, 53, 80]",2011,1535962,Decisions,89,Jensen LeFlore,
/29GAAL2nfOkd0Q3T7TDsubXkpbB.jpg,Chatur Singh Two Star,8/8/2011,"Bumbling cop Chatur Singh is sent on a special mission to South Africa to solve a high profile case involving the murder of a politician and a cache of diamonds. But before he can redeem his botched up career he must deal with a bunch of loonies which include a crazy mafia don, a weird taxi driver, a hysterical boss and a pretty damsel in distress.",1.010569,Chatur Singh Two Star,,1,FALSE,FALSE,2,en,74233,"[28, 878]",2011,1363363,Chatur Singh Two Star,150,Ajay Chandhok,
/yDNzZCinSSrTRPn0bjeiOjfoU6P.jpg,A Christmas Kiss,11/12/2011,"Wendy Walton is the best designer in Boston... but no one knows it yet. Hoping to kick-start her career, Wendy has left work with the local theatre to take a job as an assistant to Priscilla Hall, the most prestigious designer in the city. Ms. Hall works Wendy around the clock, which is how Wendy finds herself trapped in an elevator late one night with an incredibly handsome stranger. Wendy and the mystery man share an impulsive, romantic, life changing kiss before the doors open and Wendy runs out, leaving him behind. The next day at work, Wendy answers the door to find the handsome gentleman standing in front of her.",1.719597,A Christmas Kiss,/lDOevSDknYgQALszn22PcAEcUGT.jpg,30,FALSE,FALSE,5.9,en,81332,"[10751, 10770, 10749]",2011,1790621,A Christmas Kiss,96,John Stimpson,1.78 : 1
/7DT8FjX2vDonHtgm0lkjG7dpvC1.jpg,The Love Guide,10/15/2011,"A comedy about a woman who saves her chicken farm and her family by agreeing to be the subject of a ""reality show"" with a celebrity Hollywood weight loss expert. Both women change and discover the true meaning of success (Imdb.com)",1.004306,The Love Guide,,5,FALSE,FALSE,4.2,en,111894,[35],2011,1582268,The Love Guide,78,Derek Estlin Purvis,
/yM9oFfkBCXMwfMrj6VRM6UnGoXz.jpg,Atelier Fontana,2/27/2011,"The drama recounts the life and career of unparalleled three sisters Fountain. Micol is just a dressmaker with 500 pounds in his pocket when she arrives in Rome with her sisters Giovanna and Zoe. The effort of the beginnings is compensated  by a passion for fashion that never fails, until the day when the whole world notices them.",1.00584,Atelier Fontana - Le sorelle della moda,/vFcrEtiP5j2qRg8wHGNG2LhoxI.jpg,4,FALSE,FALSE,6,en,85463,[18],2011,1773188,Atelier Fontana - Le sorelle della moda,200,Riccardo Milani,1.85 : 1
/wFgaW0qYt8SxHFVrnRjazlKUuyJ.jpg,Force,9/23/2011,A vengeful drug-dealer/gangster targets and terrorizes an entire police unit and their families.,1.086726,Force,/oj7af1IO7NwsG4YC3HSE2yRI4xl.jpg,7,FALSE,FALSE,5.7,en,75745,"[18, 28, 53, 80, 10749]",2011,1992138,Force,137,Nishikant Kamat,
/7tjnj0LNbaUr9MOKlgyqRbE7lIr.jpg,Hit Man Returns : David Foster & Friends,3/11/2011,"Hitman Returns was filmed before a sold out crowd last year at the Mandalay Bay in Las Vegas. The lineup of talent, lead by Foster as maestro of ceremonies, includes performances by Seal, Donna Summer, Martina McBride, Earth, Wind &amp; Fire, Natalie Cole, Ruben Studdard, All-4-One,'Glee' star Charice, Chaka Khan, Jackie Evancho, Lara Fabian and other artists whose careers have been touched by Foster, a 15-time Grammy winning producer and songwriter.",1.031399,Hit Man Returns : David Foster & Friends,/vpsbEyMoSyVaDGeJqYHyDrFdKSN.jpg,4,FALSE,FALSE,7,en,70425,[10402],2011,2603208,Hit Man Returns: David Foster & Friends,,,
/Ay63VX1XmadokAQSbg3SlIpU7L.jpg,Holy Flying Circus,10/19/2011,"A fantastical re-imagining of the events of 1979, when Monty Python made Life of Brian and the debate about what is an acceptable subject for comedy was blown wide open.",1.112281,Holy Flying Circus,/yIXsyUsUMKAelvSTK1qbjFJzISj.jpg,9,FALSE,FALSE,5.8,en,76750,"[10770, 35, 18]",2011,1981637,Holy Flying Circus,89,Owen Harris,
/bzLlr1RhZYQ2uLvNjR9hb5A5kZ9.jpg,Salmon Fishing in the Yemen,9/10/2011,A fisheries expert is approached by a consultant to help realize a sheik's vision of bringing the sport of fly-fishing to the desert and embarks on an upstream journey of faith and fish to prove the impossible possible.,2.818246,Salmon Fishing in the Yemen,/cnt7Q0jrwM4BZo0CmFTmM8pKCwD.jpg,273,FALSE,FALSE,6.3,en,81025,[18],2011,1441952,Salmon Fishing in the Yemen,107,Lasse Hallstr??m,2.35 : 1
/bLmqf0hj1BTPG45QIxj5L4Jxojd.jpg,La permission de minuit,3/2/2011,"David, a professor of dermatology, has been treating 13-year-old Romain since he was a baby. Afflicted with a rare skin condition, Romain must avoid sunlight and is condemned to live in the shade. David and Romain have become the closest of friends and nothing can separate them. But then David learns that he is about to be transferred to another clinic in another town. How will he be able to break the news to Romain? And how will Romain cope with this new crisis in his life?",1.116435,La permission de minuit,/vsFH9nsKsBqz47mwL6cN6eS83jp.jpg,5,FALSE,FALSE,5.9,en,58576,[18],2011,1798194,The Moon Child,110,Delphine Gleize,2.35 : 1
/jLOjUAWV4AFKVOSiQ6FwkFjraEJ.jpg,Sironia,10/21/2011,"Inspired by the music of singer-songwriter Wes Cunningham, Sironia is the story of a talented musician who has been chewed up and spit out by the Hollywood music machine. Frustrated by his broken career, Thomas Fisher and his wife Molly impulsively pack up and move to small town Sironia, Texas to live a more authentic life and raise their first child near Molly's brother and his family. Despite the change of scenery, Thomas's deep resentment over his lost dreams gets the best of him as he struggles to find peace with his stalled career, until he remembers what he loved about music - and Molly - in the first place.",1.004634,Sironia,/aDoFdKIVsi9X0DDhpEqF6SD2WPL.jpg,1,FALSE,FALSE,9,en,134406,[18],2011,1645141,Sironia,105,Brandon Dickerson,2.35 : 1
/gTXPMpT3NVBVkCQfcwDVHlZsIL.jpg,Rowthiram,10/14/2011,"Rowthiram (Tamil: ????????_??_?????_????????????) is a forthcoming 2011 Indian Tamil action film written and directed by newcomer Gokul. Produced by R. B. Choudary, the film stars his son Jeeva and Shriya Saran in lead roles with Prakash Raj and Jayaprakash appearing in supporting roles.[1] The film's shooting is happening in and around many places in TamilNadu and the team has recented visited Villianur[2],a temple town near puducherry to shoot some scenes in the film.",1.011199,????????_??_?????_????????????,/ihLgGsCkVGag9bQ1hMkbBd73qWk.jpg,1,FALSE,FALSE,7,en,69539,"[28, 18]",2011,2022521,Rowthiram,155,Gokul,
/sHZisJlbHCgaoRzB0H3kCW4eiNf.jpg,The Great Fight,1/1/2011,A disgraced police man is sent to work security at a local high school and ends up training an autistic boy with talents for mixed martial arts.,1.004365,The Great Fight,,0,FALSE,FALSE,0,en,97883,[18],2011,1703147,The Great Fight,81,Sherri Kauk,
/7LfnjVphavJu2IqdP1DltlfITSC.jpg,Terry,3/10/2011,"In the summer of 2009, Charlie Ruez made a documentary. 6 months later the footage was seized for evidence by the Metropolitan Police Department. In 2010, the footage was released.",1.006474,Terry,/5F5PgAcT1hxYn3krHss9WtRzEY5.jpg,6,FALSE,FALSE,4.6,en,59412,[80],2011,1756782,Terry,90,Nick Nevern,
/gYEtfQ3dE61b8hzGYLSJyCbgUZc.jpg,Hidden 3D,4/21/2011,"Brian's mother dies and is surprised when he inherit's The Sanctuary, her controversial experimental treatment center for addictions. When he and his friends are shown around the dilapidated building by a mysterious employee, it is clear that there is a sinister mood. Despite this the group enters a secret underground passage and the terrible reality is revealed. Brian's mother had built a revolutionary machine that cured people of their addiction, but as a side effect to materialize the addictions in a mutated form of children who are addicted to human flesh which have moved into the building.",1.112516,Hidden 3D,/rIygvkTw2LIZiySwQlSHxCsyfln.jpg,18,FALSE,FALSE,3.4,en,64622,"[27, 53]",2011,1664664,Hidden 3D,81,Antoine Thomas,
/eanTvDjgeOwBUWsSIeXFrXpHvMd.jpg,Possessing Piper Rose,10/24/2011,"A couple are desperate to adopt a child but, when their dream comes true, strange events begin to happen.",1.067251,Possessing Piper Rose,/sH5TkoebS7IYOmh4xrn07xWfM0r.jpg,3,FALSE,FALSE,5.3,en,78555,[18],2011,2007430,Possessing Piper Rose,91,Kevin Fair,
/1kEsCY8dE7F2TOzkOlJ5Xus7CbT.jpg,Louis Theroux: Miami Megajail,5/22/2011,"Louis spends time in one of Miami County Jail's most notorious sections, where many of the most volatile inmates are incarcerated.",1.027567,Louis Theroux: Miami Megajail,/uibnyvozUWKzm4nLGHSjNCO7SRo.jpg,8,FALSE,FALSE,8,en,86521,[99],2011,1954630,Louis Theroux: Miami Megajail,120,Emma Cooper,
/pIbj6h0okFOG2QFPqHNX2bcgvhP.jpg,Pathfinders: In the Company of Strangers,1/11/2011,"Untold and lost history. A true story of the American Pathfinders, the volunteer paratroopers whose deadly mission was to land 30 minutes before the Normandy invasion, locate and mark strategic ""drop zones"" and set up the top-secret navigation equipment needed to guide the main airborne assault on D-Day.",1.332796,Pathfinders: In the Company of Strangers,/3UAi3eTXPmRfJdTHm6ra3Q3V3RQ.jpg,8,FALSE,FALSE,5.1,en,61346,"[28, 36, 10752]",2011,1260680,Pathfinders: In the Company of Strangers,100,Curt A. Sindelar,
/oECmUCAhLVbHQsbalG7VtiKCx9m.jpg,"Love Always, Carolyn",4/23/2011,"Documentary about Carolyn Cassady, her life and marriage to Neal Cassady, her relationship with Jack Kerouac and how she takes care of the literary legacy from both.",1.003346,"Love Always, Carolyn",,0,FALSE,FALSE,0,en,253397,[99],2011,1856037,"Love Always, Carolyn",70,Malin Korkeasalo,
/j4TrDHuchzWWtJUWYjMh94Elr6L.jpg,Thomas & Friends: Rescue on the Rails,12/6/2011,"Ready to Rescue! The Sodor Search and Rescue Team is racing to the rescue -- Bertie's stuck on Shake Shake Bridge, Gordon's derailed and Thomas' firebox is on fire! In these exciting episodes, your favorite engines brave the rails to rescue their friends. Discover that being heroic is more than having speed and strength; it's about teamwork and a big heart - which puts every Really Useful Engine on the right track. Featuring the episodes: Fiery Flynn, James to the Rescue, Edward the Hero and Stop That Bus!",1.003483,Thomas & Friends: Rescue on the Rails,/2HfbpZW3tyUbTTneFUasljLqmeW.jpg,1,FALSE,FALSE,10,en,279595,[10751],2011,2137408,Thomas & Friends: Rescue on the Rails,61,Greg Tiernan,
/xSi79jyHCGWBfPYTJXeuaKDFMGw.jpg,Politics of Love,8/26/2011,"Politics makes strange bedfellows, but never stranger than when a sexy, savvy, African-American conservative Republican reluctantly falls for his Democratic counterpart: a beautiful Indian-American Obama campaign volunteer. Sparks fly, tempers flare, heads turn, and romance blossoms for this mismatched pair of lovers in the frantic and intoxicating days leading up to Election Day. Can the politics of love conquer all?",1.006282,Politics of Love,,1,FALSE,FALSE,4,en,70072,"[10749, 35]",2011,1444270,Politics of Love,93,William Dear,
/w1D0X6szXNF6moEU7PIAhBy55Js.jpg,Great Expectations,12/27/2011,"'Great Expectations' opens with Pip as a boy (played as an young man by newcomer Douglas Booth, 'The Pillars of the Earth') on the marshes near his home, where he encounters the desperate escapee Magwitch (Winstone). Pip is coerced into stealing a metal file to break Magwitch's chains, but the boy willingly snares a piece of meat pie to feed the famished man. So begins a classic coming-of-age story about innate kindness and learned indifference. Young Pip expects no more from life than to join his brother-in-law Joe at the blacksmith's forge. But fate intervenes when the neighboring rich eccentric Miss Havisham (Anderson) seeks Pip out as a playmate for her adopted daughter, Estella (Vanessa Kirby, 'The Hour'). This sets Pip on a course that sees him tested in many ways, not least in being thrown into a wish-fulfillment paradise for a young man, where he has the pleasures of London at his disposal and true love - and great expectations - in his future. Or so he thinks.",1.21186,Great Expectations,/oFA9Qj55JnlXQEbR7GfYrkluDud.jpg,10,FALSE,FALSE,7.2,en,130924,[18],2011,1949720,Great Expectations,60,Brian Kirk,1.78 : 1
/68SzllR2RXpZD5kaNC15JhMfO8z.jpg,Textuality,4/22/2011,"Two people attempt to get into a relationship, while exiting the multiple relationships they were each managing through their Blackberries before they met.",1.128124,Textuality,/466WiRgDXQ2pbSEWwPiHGT67JSe.jpg,3,FALSE,FALSE,5,en,63045,"[35, 10749]",2011,1573483,Textuality,95,Warren P. Sonoda,
/pUn6XbbgLdVNBkcDxNlOO4oVaje.jpg,The Dog Who Saved Halloween,9/13/2011,"Zeus (voiced by Joey Lawrence) and the Bannister family have moved into a new home just in time for Halloween! When Zeus and George (Gary Valentine of ""The King of Queens"") decide to investigate a creepy neighbor (Lance Henriksen of Aliens), they discover a scary dog (voiced by Mayim Bialik of ""Blossom"" and ""The Big Bang Theory""), a haunted house and form a surprising partnership with a familiar pair of bumbling burglars (Dean Cain and Joey ""Coco"" Diaz). Can Zeus bust some ghosts, find a missing cat and face his biggest fear, all in time to go trick or treating? Elisa Donovan (""Sabrina the Teenage Witch"") and Curtis Armstrong (Revenge of the Nerds) star in this all-new thrills &amp; chills adventure from the creators of The Dog Who Saved Christmas and The Dog Who Saved Christmas Vacation.",1.078029,The Dog Who Saved Halloween,/47ldourIWttdm8eRWTKDOKwvzxy.jpg,3,FALSE,FALSE,4,en,76037,[35],2011,1821447,The Dog Who Saved Halloween,85,Peter Sullivan,
,Deep End,9/17/2011,"When Dane's older brother comes out of the closet, he must decide whether to stand by his brother and lose his friends or support his homophobic friends.",1.005432,Deep End,,1,FALSE,FALSE,2,en,369581,[18],2011,1978422,Deep End,8,Bretten Hannam,
/hrMpGWLExvEXqFgHviLA8GUSnBB.jpg,30 Minutes or Less,8/11/2011,"Two fledgling criminals kidnap a pizza delivery guy, strap a bomb to his chest, and advise him that he has mere hours to rob a bank or else...",2.261981,30 Minutes or Less,/5jZlxWJjvui9zJNPrPC0t0dEw3G.jpg,454,FALSE,FALSE,5.6,en,62206,"[28, 12, 35]",2011,1622547,30 Minutes or Less,83,Ruben Fleischer,2.35 : 1
/3Ui3AUqH2arVa9PoQuhNlJtSqt8.jpg,Swamp Shark,6/25/2011,"Open on gorgeous swamplands of the Atchafalaya Basin in the summer. Lots of beautiful teens are at the beach the weekend before Gator Fest. That night an animal smuggling deal goes wrong and a large sea creature escapes into a swampy backwoods river. At the McDaniel's ""Gator Shack"" restaurant, a local, Jackson is drunk, and gets mangled to bits. The town sheriff blames the carnage on the McDaniel's ""escaped"" pack of gators and tries hauling them off to jail. Rachel McDaniel, head of the family, claims to have seen the fin of a shark! Rachel and her family, along with the help of a mysterious stranger, Charlie, take on the Swampshark and the law to clear their names, save Rachel's kid sister Krystal and prevent the unwitting folks at the upcoming Gator Fest from being torn to shreds by a beast the likes of which no one has ever seen!",1.553434,Swamp Shark,/bHZubsuhojM7zEQIUIWybFx4vGU.jpg,20,FALSE,FALSE,4.9,en,63749,"[27, 53]",2011,1684927,Swamp Shark,85,Griff Furst,1.78 : 1
/aNMTaIR2cwguTwcqhr1PmycS3lP.jpg,Monster Brawl,1/1/2011,"Eight of the world's most legendary monsters, along with their diabolical managers, compete in a wrestling tournament deathmatch to determine the most powerful champion of all time. Interviews, pre-fight breakdowns, trash talking, and monster origin segments round out this ultimate fight of the living dead.",1.047149,Monster Brawl,/tVTIWMTf7xOCuqanN1X82DOa9aq.jpg,14,FALSE,FALSE,4.1,en,73933,"[35, 27]",2011,1716753,Monster Brawl,89,Jesse Thomas Cook,2.35 : 1
/qXRup4wwBS7Zv5TIJHQanJOtbtN.jpg,The Reunion,10/21/2011,"The Cleary brothers, Sam (John Cena), Leo (Ethan Embry) and Douglas (Boyd Holbrook) took dysfunctional families to a new level: Sam and Leo have grown up hating each other and neither likes their juvenile delinquent kid brother, Douglas, to whom they've only recently been introduced. The sons share the same father, a womanizing drunk, but all have different mothers. Their father died a rich man and when they're brought together by their sister Nina (Amy Smart) to learn which of them will inherit the old man`s fortune, they are handed an unpleasant surprise.",1.312687,The Reunion,/aaqEZjCBlh5j6d3PCM81Kx9ldr4.jpg,27,FALSE,FALSE,5.5,en,77879,"[18, 28]",2011,1792543,The Reunion (II),90,Michael Pavone,1.85 : 1
/71XUlmCSJomhBZoXDBBIMxzoLFx.jpg,Season of the Witch,1/7/2011,"A 14th century Crusader (Cage) returns with his comrade (Perlman) to a homeland devastated by the Black Plague. The Church commands the two knights to transport a witch (Foy) to a remote abbey, where monks will perform a ritual in hopes of ending the pestilence.",2.32227,Season of the Witch,/dtmmUCOjCtrjzRCtXHXwaBSySjN.jpg,577,FALSE,FALSE,5.2,en,23047,"[12, 14, 28]",2011,479997,Season of the Witch,95,Dominic Sena,1.85 : 1
/1d8XfEOTgxzQwhJku0RQeHoElmg.jpg,The Amateur Monster Movie,1/1/2011,"After a group of boy scouts are mysteriously killed by a wolf-like creature on Cadaverous Island, Walter Romero, whose best friend was among the killed, sets out to find exactly what happened. In order to reach the island, Walter teams up with Johnny Mason, neighborhood stoner, to smoke up Ashley Valinski, neighborhood hottie, and get her to take them out on her father's boat. But soon after arriving on Cadaverous Island, a horde of zombies steals their boat, leaving them stranded, and the three are forced to team up with two cops, the mayor, and a team of botanists to either kill the monsters... or be killed themselves..... DUN-DUN-DUN!!!",1.009789,The Amateur Monster Movie,,3,FALSE,FALSE,5.5,en,186600,"[27, 35]",2011,1717690,The Amateur Monster Movie,99,Jozef K. Richards,
